Ano;NOME;Idade;PEDRA;INDE;IAN;IDA;IEG;IAA;IPS;IPP;IPV;PONTO_VIRADA
2020;ALUNO-474;10.19178082;3;8.033612667;5;9.5;8.3;9.50002;7.5;7.291666667;7.72222;0
2020;ALUNO-476;8.534246575;3;8.101250333;10;7.166666667;9.1;8.33334;6.25;7.8125;8.041665;0
2020;ALUNO-477;8.923287671;1;5.791112667;5;2.75;5.9;9.00002;5;7.5;7.055553333;0
2020;ALUNO-478;9.490410959;2;6.578056667;5;2;9.3;9.50002;7.5;7.291666667;6.94444;0
2020;ALUNO-482;7.857534247;3;8.342224;5;8;9.6;10.00002;7.5;9.166666667;8.277776667;0
2020;ALUNO-483;9.608219178;3;8.374169333;10;8;9.6;9.50002;5;7.708333333;8.16667;0
2020;ALUNO-486;8.854794521;1;5.862502;5;0.5;9;9.00002;5;5.625;7.5;0
2020;ALUNO-487;7.783561644;4;8.78125;10;10;10;9.50002;7.5;7.8125;6.49999;0
2020;ALUNO-488;12.30410959;2;6.512222667;10;5.666666667;4.2;10.00002;6.875;7.291666667;5.611103333;0
2020;ALUNO-490;12.49863014;3;8.003127333;5;8.666666667;8.5;9.58335;6.875;7.65625;8.29167;0
2020;ALUNO-491;9.194520548;2;6.662084;5;10;2.3;8.50002;7.5;7.1875;6.91666;0
2020;ALUNO-492;9.55890411;3;7.602290667;10;5.833333333;8.1;6.66666;7.5;7.65625;8.166665;0
2020;ALUNO-496;12.88493151;4;8.688544833;10;7.666666667;9.5;10.00002;7.5;7.96875;8.5416725;0
2020;ALUNO-499;9.260273973;3;8.308752;5;9;8.7;9.50002;10;7.1875;8;0
2020;ALUNO-500;11.30410959;3;7.771876667;10;4.833333333;8.5;9.16668;7.5;7.96875;8.208335;0
2020;ALUNO-502;8.328767123;3;8.179167667;10;6.666666667;8.5;8.75001;7.5;8.541666667;8.333333333;0
2020;ALUNO-503;14.7260274;2;7.233337;10;5.75;10;9.00002;7.5;2.5;5.916675;0
2020;ALUNO-506;9.095890411;4;8.783335;10;10;10;8.50002;7.5;7.5;7.166665;0
2020;ALUNO-507;11.06849315;3;8.008612333;10;7.666666667;8.8;9.58335;5;8.125;7.22222;0
2020;ALUNO-509;13.56986301;3;8.215626167;10;6.333333333;9.5;7.91667;7.5;7.65625;8.7083375;1
2020;ALUNO-512;10.42465753;3;8.302779667;5;8.333333333;10;8.75001;4.375;9.791666667;9.222226667;1
2020;ALUNO-513;12.31506849;4;8.734168;10;10;9.4;7.41668;7.5;8.125;7.75;0
2020;ALUNO-515;13.29589041;3;7.521039667;10;6.333333333;9.1;6.66666;6.875;7.96875;6.41666;0
2020;ALUNO-517;11.73424658;2;6.953335333;10;6.333333333;3.1;9.16668;7.5;8.333333333;7.833336667;0
2020;ALUNO-518;10.86575342;3;8.320209167;10;7.333333333;9.2;8.75001;7.5;7.96875;7.9583325;0
2020;ALUNO-520;11.75068493;3;8.17278;10;6;9.6;7.41668;6.25;8.75;9.05556;1
2020;ALUNO-521;12.42465753;4;8.647224667;5;10;8.5;8.50002;10;8.75;8.611113333;0
2020;ALUNO-522;12.11232877;3;7.495419;5;6.5;9.3;8.50002;7.5;7.1875;7.583335;0
2020;ALUNO-524;10.89315068;3;8.362502;5;9.5;10;9.00002;7.5;8.125;7.5;0
2020;ALUNO-527;12.05753425;3;7.903127833;5;6.666666667;8.5;9.16668;6.875;8.90625;9.3750075;1
2020;ALUNO-530;13.25753425;1;5.045418;5;0;3.3;9.00002;7.5;7.1875;7.58333;0
2020;ALUNO-531;13.32054795;3;7.579446667;5;5;9.8;8.33334;7.5;7.916666667;8.72223;1
2020;ALUNO-533;11.76986301;1;5.635834;5;0;6.7;9.50002;6.875;7.916666667;6.833326667;0
2020;ALUNO-534;13.34520548;3;8.306252;5;10;10;9.00002;6.25;7.8125;7.5;0
2020;ALUNO-535;11.33150685;2;6.958335;2.5;7.5;8.5;9.00002;5.625;5.625;7.416665;0
2020;ALUNO-540;9.402739726;3;7.482502;5;7;8.1;8.50002;7.5;8.125;7.75;0
2020;ALUNO-541;7.243835616;4;9.098057333;10;9.666666667;9.9;9.16668;6.875;7.916666667;8.944446667;1
2020;ALUNO-544;8.816438356;2;6.706112;5;5.5;7.6;9.50002;3.75;7.5;7.55555;0
2020;ALUNO-545;11.70136986;2;6.742502;5;5;6.9;8.50002;7.5;7.291666667;7.666666667;0
2020;ALUNO-546;11.82739726;1;4.928614333;2.5;4.666666667;5.4;8.33335;3.125;5.416666667;4.888896667;0
2020;ALUNO-547;9.22739726;2;7.275557333;10;6;6.6;8.33334;5;8.333333333;7.94445;0
2020;ALUNO-549;12.36986301;1;4.5827085;10;0;1.7;7.50001;4.375;7.96875;6.2916625;0
2020;ALUNO-552;13.28767123;1;5.730277333;5;3;8.7;0;6.875;7.916666667;7.055553333;0
2020;ALUNO-555;11.27671233;3;7.816668667;5;7.5;9.5;8.50002;7.5;7.5;7.833333333;0
2020;ALUNO-557;9.693150685;3;7.702085;5;7.5;8.5;9.50002;6.25;8.4375;7.916665;0
2020;ALUNO-559;10.55342466;1;5.866251;5;4;4.3;8.50002;7.5;6.5625;7.249995;0
2020;ALUNO-560;9.6;2;6.855834667;5;7.5;5.3;8.91668;7.5;6.875;7.333333333;0
2020;ALUNO-561;10.63287671;1;6.012498667;10;1.166666667;5.5;7.5;7.5;8.125;6.833326667;0
2020;ALUNO-562;12.3260274;3;8.356669333;10;6.25;9.7;8.00002;7.5;9.166666667;8.500003333;0
2020;ALUNO-564;12.84931507;3;7.2885435;10;9;4;9.58335;5;7.96875;7.1666675;0
2020;ALUNO-568;11.5890411;3;7.724721333;5;7.333333333;9.7;8.33334;7.5;8.125;7.111103333;0
2020;ALUNO-569;12.29589041;4;9.233336;10;10;10;9.50002;7.5;7.5;8.91667;1
2020;ALUNO-570;10.05205479;3;7.682224;5;10;6.3;9.00002;7.5;7.5;7.61111;0
2020;ALUNO-574;12.84931507;3;7.638334333;5;7.666666667;8.4;9.58335;6.875;8.125;7.33333;0
2020;ALUNO-577;7.950684932;1;5.295835333;5;0;5;7.50002;7.5;7.291666667;7.833333333;0
2020;ALUNO-579;15.56986301;3;7.841669;10;6.5;8.5;9.00002;6.25;5;9.083335;1
2020;ALUNO-581;11.54246575;1;4.741112333;5;0;1.9;8.75001;7.5;7.916666667;7.222223333;0
2020;ALUNO-583;9.369863014;3;7.424375833;10;7.666666667;6.2;7.08334;6.875;7.96875;7.2916675;0
2020;ALUNO-585;9.205479452;2;6.519446;2.5;6;8;9.00002;4.375;5.208333333;8.055553333;0
2020;ALUNO-586;10.1369863;3;7.982502;5;10;8.1;8.50002;7.5;7.291666667;7.666666667;0
2020;ALUNO-588;8.687671233;4;8.664586;10;7.5;10;10.00002;7.5;7.8125;8.16667;0
2020;ALUNO-589;11.50410959;3;7.393334667;5;8;8.3;8.41668;7.5;5.416666667;7.5;0
2020;ALUNO-594;7.8;3;7.965557333;5;9;8.8;9.00002;6.875;7.291666667;7.944443333;0
2020;ALUNO-597;8.578082192;1;5.8389575;10;5.5;3.7;6.24999;5.625;5.78125;6.1666675;0
2020;ALUNO-598;7.619178082;1;6.027084833;5;1.666666667;7;9.58335;7.5;7.1875;6.8333325;0
2020;ALUNO-601;8.789041096;1;5.283540833;10;2.666666667;5.1;0;6.875;7.34375;6.5416625;0
2020;ALUNO-602;9.783561644;2;6.19875;5;8;9.4;3.49998;4.375;7.8125;3.25001;0
2020;ALUNO-603;6.547945205;1;6.068611667;5;3;8.1;6.33335;5;6.041666667;8.05555;0
2020;ALUNO-604;9.402739726;3;8.470210167;10;7.333333333;9.7;8.75001;7.5;7.96875;8.2083375;0
2020;ALUNO-605;7.978082192;3;7.342223333;5;8;7.1;9.00002;7.5;7.5;7.111106667;0
2020;ALUNO-606;8.175342466;3;7.556458833;5;6.666666667;9.6;9.16668;6.25;7.03125;7.7916625;0
2020;ALUNO-608;9.493150685;3;7.580834333;10;7;6.3;7.91667;6.875;8.75;7.833336667;0
2020;ALUNO-611;7.043835616;3;7.457292333;10;5.666666667;8.5;9.16668;5.625;7.03125;7.20833;0
2020;ALUNO-613;5.739726027;2;6.560557333;5;4;8.4;9.50002;5;5.416666667;7.944443333;0
2020;ALUNO-614;5.682191781;1;5.504166167;10;5.333333333;3;0;6.875;7.5;6.9999975;0
2020;ALUNO-615;9.769863014;4;9.616671;10;10;10;9.00002;7.5;10;9.833345;1
2020;ALUNO-616;7.443835616;3;7.748336;5;6;8.7;10.00002;7.5;8.75;8.41667;0
2020;ALUNO-618;9.205479452;1;4.515278667;2.5;0;4;9.50002;4.375;6.666666667;7.05555;0
2020;ALUNO-619;8.632876712;3;7.741390667;10;4.5;9.7;9.00002;7.5;7.291666667;7.61111;0
2020;ALUNO-622;7.693150685;2;6.487222667;10;5.333333333;4.2;10.00002;7.5;7.083333333;5.611103333;0
2020;ALUNO-624;9.55890411;1;5.22722;5;6.666666667;3.4;7.5;2.5;6.25;5.444433333;0
2020;ALUNO-625;8.739726027;1;5.785002;5;0;7.3;8.50002;6.25;7.5;8;0
2020;ALUNO-626;11.65205479;2;7.048958833;10;5.666666667;6;7.91667;7.5;7.65625;7.0416675;0
2020;ALUNO-631;7.249315068;2;6.277778667;5;3.5;8.5;9.50002;3.125;6.041666667;7.55555;0
2020;ALUNO-634;5.553424658;2;6.147084;5;7.5;7.1;6.91668;4.375;2.8125;6.58333;0
2020;ALUNO-635;6.750684932;1;6.004582667;10;4.333333333;6.7;6.25001;4.375;7.1875;5.083325;0
2020;ALUNO-636;7.657534247;1;5.708056667;5;6;3.7;7.08334;7.5;6.875;5.611113333;0
2020;ALUNO-638;6.353424658;2;6.906668;5;8.5;9.2;9.00002;5;2.5;6.08333;0
2020;ALUNO-639;5.753424658;1;6.067778;10;1.5;5.7;7.91668;7.5;7.083333333;6.888883333;0
2020;ALUNO-640;6.487671233;2;7.159376333;5;4.666666667;8;8.33334;7.5;8.59375;8.41667;0
2020;ALUNO-642;6.147945205;3;8.003890667;10;10;6.7;7.50002;7.5;7.083333333;7.277776667;0
2020;ALUNO-644;5.884931507;4;8.626253;5;10;8.6;9.50002;8.75;7.8125;9.000005;1
2020;ALUNO-645;5.717808219;4;8.600003;10;9.5;10;9.00002;7.5;7.5;6.500005;0
2020;ALUNO-646;7.378082192;3;7.811252;10;8.5;8.4;8.00002;7.5;5.3125;6.75;0
2020;ALUNO-647;6.547945205;2;7.201112667;5;7.5;8.2;8.50002;5;6.666666667;7.72222;0
2020;ALUNO-648;6.123287671;2;6.569166667;10;5;6.2;7.91668;7.5;6.875;5.499993333;0
2020;ALUNO-655;7.854794521;3;8.470279333;10;9;9.4;8.50002;7.5;6.458333333;7.72222;0
2020;ALUNO-657;8.520547945;4;8.776947333;10;8.5;9.6;9.00002;7.5;8.958333333;8.05556;0
2020;ALUNO-659;7.210958904;1;5.8327085;10;0;5.7;7.91667;7.5;7.34375;7.0833325;0
2020;ALUNO-661;7.320547945;3;8.261668;10;7;9.1;9.16668;7.5;7.5;8.125;0
2020;ALUNO-663;7.254794521;3;7.377085;5;9;8.5;9.00002;6.25;4.6875;6.916665;0
2020;ALUNO-664;8.443835616;4;9.219448333;5;9.333333333;10;9.58335;10;9.166666667;9.8889;1
2020;ALUNO-666;6.17260274;1;3.831041;10;0;0.4;5.83332;7.5;4.84375;4.66667;0
2020;ALUNO-668;6.287671233;3;7.728335333;5;9;7.1;9.00002;7.5;7.916666667;7.833333333;0
2020;ALUNO-670;6.090410959;3;8.195835667;5;8;7.5;8.75001;9.375;9.166666667;9.33334;1
2020;ALUNO-671;6.632876712;3;7.561112;5;10;6;8.50002;7.5;7.5;7.55555;0
2020;ALUNO-672;7.123287671;3;7.709585;10;4.5;9.6;9.00002;6.25;7.8125;7.916665;0
2020;ALUNO-676;5.610958904;1;3.925834667;5;0;1.9;4.58334;3.75;8.125;7.000003333;0
2020;ALUNO-677;6.849315068;3;7.75542;5;9;9.1;9.50002;6.25;3.4375;8.58334;0
2020;ALUNO-678;6.789041096;1;4.72222;10;0;4.5;0;7.5;7.5;6.6111;0
2020;ALUNO-680;7.290410959;2;7.079375;10;6.5;7.6;7.5;5.625;6.71875;6.375;0
2020;ALUNO-681;7.512328767;1;5.648752;5;1.25;7.9;8.00002;5;4.6875;7.75;0
2020;ALUNO-682;5.561643836;3;8.138752;5;9;9.6;9.00002;7.5;7.1875;7.75;0
2020;ALUNO-683;7.964383562;3;7.301666;5;10;9.8;6.91668;5;2.5;6.99999;0
2020;ALUNO-684;8.484931507;3;7.867223333;5;9.5;8.1;10.00002;7.5;5.416666667;7.777773333;0
2020;ALUNO-685;8.739726027;3;7.730002;10;9.5;9.9;8.50002;7.5;2.5;5;0
2020;ALUNO-686;7.597260274;3;7.767919;5;9;8.6;10.00002;5;7.8125;7.333335;0
2020;ALUNO-688;6.380821918;2;6.893959333;10;4.666666667;7.6;6.25001;5.625;7.03125;7.75;0
2020;ALUNO-689;8.528767123;3;7.77667;10;5.5;9.3;9.00002;5;5;9.58334;1
2020;ALUNO-691;16.97808219;3;7.694168667;5;9;9.2;7.00002;6.25;7.291666667;7.5;0
2020;ALUNO-693;6.076712329;3;8.25;10;10;10;8.50002;7.5;2.5;6.99999;0
2020;ALUNO-695;6.331506849;4;8.63125;10;9;10;9.00002;7.5;7.8125;6.99999;0
2020;ALUNO-696;6.802739726;3;7.778336;5;6.5;9.6;7.50002;7.5;7.916666667;8.833336667;1
2020;ALUNO-698;9.547945205;2;7.008611667;5;5.333333333;8.8;7.08333;5.625;8.333333333;7.888893333;0
2020;ALUNO-699;7.093150685;2;6.792780667;5;6.5;4.7;9.00002;7.5;7.916666667;8.05556;0
2020;ALUNO-700;6.287671233;2;6.966111333;10;4.5;6.9;9.00002;7.5;7.916666667;6.222213333;0
2020;ALUNO-702;9.58630137;4;8.818057333;10;10;9.5;8.50002;7.5;7.291666667;7.944443333;0
2020;ALUNO-703;7.010958904;3;8.340419;5;9.5;9.9;8.50002;7.5;8.4375;7.583335;0
2020;ALUNO-704;6.569863014;3;7.590002;10;3.5;9.7;9.00002;7.5;7.5;7.75;0
2020;ALUNO-707;6.983561644;3;7.794168;5;8;8.7;9.00002;7.5;7.708333333;7.666663333;0
2020;ALUNO-708;7.038356164;3;8.004724;5;10;8.1;8.50002;7.5;7.291666667;7.777776667;0
2020;ALUNO-710;8.82739726;3;8.431669;10;9;8.2;9.50002;6.25;7.5;8.333335;0
2020;ALUNO-712;7.312328767;3;7.588752;5;7.5;8.6;8.50002;7.5;7.1875;7.75;0
2020;ALUNO-713;7.063013699;1;6.066944667;10;1.5;6.8;5.83334;7.5;5.625;7.555553333;0
2020;ALUNO-714;6.991780822;1;5.550415;10;4.5;2.7;7.5;4.375;6.5625;6.333325;0
2020;ALUNO-716;9.931506849;3;7.709168667;10;3.5;9.9;9.00002;7.5;8.125;7.833333333;0
2020;ALUNO-718;6.180821918;1;5.546668667;5;0;7.4;9.00002;4.375;7.291666667;7.5;0
2020;ALUNO-719;5.583561644;1;5.688333333;10;1.5;5.4;8.00002;4.375;7.708333333;6.49999;0
2020;ALUNO-720;7.523287671;2;6.325276333;5;4;7.3;6.24999;6.25;7.708333333;7.72222;0
2020;ALUNO-721;17.85753425;1;5.660002;5;4;7.3;7.50002;5;2.5;7;0
2020;ALUNO-724;18.45479452;3;7.861945333;10;6;9.4;6.91668;7.5;7.291666667;8.055553333;0
2020;ALUNO-725;12.61917808;2;6.730835;10;7;3.3;9.00002;5;6.875;7.916665;0
2020;ALUNO-731;20.84931507;2;6.437778667;5;4.333333333;7.8;9.16668;3.125;7.708333333;7.555553333;0
2020;ALUNO-732;31.29041096;3;7.851389667;10;7.666666667;7;7.91667;7.5;8.541666667;7.611113333;0
2020;ALUNO-733;18.56438356;2;7.044585;10;2.5;7.9;8.50002;8.125;7.1875;7.916665;0
2020;ALUNO-737;24.54246575;3;8.070002;10;6.5;9.6;8.50002;7.5;7.5;7.5;0
2020;ALUNO-738;9.909589041;3;7.458336;5;6;9;7.50002;6.875;8.541666667;8.333336667;0
2020;ALUNO-739;9.315068493;4;8.703753667;10;8.333333333;7.3;10.00002;10;8.4375;8.666675;1
2020;ALUNO-740;9.643835616;3;7.940418;5;10;9.4;8.00002;8.125;7.8125;5.83333;0
2020;ALUNO-743;19.16164384;3;7.993333;10;10;9.8;9.00002;5;2.5;6.916655;0
2020;ALUNO-744;22.31232877;1;5.075208833;5;2.666666667;4.6;5.41667;5;6.71875;7.0416675;0
2020;ALUNO-745;17.24383562;1;5.955279;5;2;5.7;8.75001;7.5;8.125;7.38889;0
2020;ALUNO-746;18.82739726;4;8.890836;10;9;9.1;9.00002;7.5;8.541666667;8.833336667;1
2020;ALUNO-747;17.05753425;3;8.154376;10;8;9.1;7.91667;5.625;7.96875;7.91667;0
2020;ALUNO-749;15.85205479;2;6.502500333;10;5.333333333;3.7;9.58335;7.5;8.541666667;5.66666;0
2020;ALUNO-750;15.98082192;1;5.549445667;5;0;6.4;9.58335;6.875;8.125;6.555553333;0
2020;ALUNO-753;13.93972603;2;6.485277;10;2.333333333;6.6;7.91667;7.5;8.125;6.722216667;0
2020;ALUNO-755;13.56164384;3;7.735417;10;8;7.5;7.91667;5;8.4375;7.5;0
2020;ALUNO-756;10.9369863;3;7.434168;5;9;8.9;9.00002;7.5;4.375;6.33333;0
2020;ALUNO-757;9.079452055;2;6.240207333;10;4.666666667;4.3;5.41666;7.5;7.96875;6.791665;0
2020;ALUNO-758;7.942465753;3;7.436114;10;4.25;7.5;9.00002;7.5;7.916666667;8.222226667;0
2020;ALUNO-760;16.23835616;4;8.64125;10;10;9.8;9.00002;7.5;7.8125;6.24999;0
2020;ALUNO-766;16.91232877;2;6.824446333;5;3.666666667;7.4;8.75001;7.5;8.75;8.05556;0
2020;ALUNO-767;16.19726027;2;7.096875;10;7;5;9.16668;7.5;7.96875;6.16666;0
2020;ALUNO-768;17.74520548;3;7.727224;5;7.666666667;9.9;7.91668;4.375;7.291666667;8.77778;1
2020;ALUNO-773;10.67945205;3;7.854724667;5;9.5;5.6;9.00002;7.5;8.958333333;8.944446667;1
2020;ALUNO-776;19.91232877;1;5.591389333;5;1.666666667;5.2;9.16668;7.5;7.291666667;6.611106667;0
2020;ALUNO-777;9.750684932;2;7.012085;5;7.25;7.8;8.00002;5;7.1875;7.416665;0
2020;ALUNO-779;10.30958904;2;6.48;10;4;3.9;8.75001;7.5;7.5;7.624995;0
2020;ALUNO-780;12.06849315;3;8.103542167;10;8.333333333;8.2;9.16668;7.5;7.96875;6.6666625;0
2020;ALUNO-782;12.03013699;3;8.435835667;10;5.666666667;8.7;8.75001;9.375;9.166666667;9.166673333;1
2020;ALUNO-783;8.624657534;2;6.995835;5;4.5;8;8.50002;7.5;8.125;7.916665;0
2020;ALUNO-785;10.4739726;4;8.812502;10;9;9.5;10.00002;7.5;8.125;7.75;0
2020;ALUNO-786;12.35342466;1;5.065416;5;3;1.9;7.5;7.5;7.1875;6.83333;0
2020;ALUNO-789;7.619178082;1;4.682222333;5;0;2.8;9.58335;7.5;7.916666667;5.611103333;0
2020;ALUNO-790;13.5369863;4;9.198059333;10;8.666666667;8.9;10.00002;7.5;9.791666667;9.777786667;1
2020;ALUNO-792;13.17534247;3;7.783335;5;10;8.5;9.00002;4.375;8.125;7.166665;0
2020;ALUNO-793;8.775342466;3;8.118749;5;10;10;6.83334;7.5;7.1875;7.333325;0
2020;ALUNO-794;7.597260274;3;8.281114;10;6.5;9.6;9.00002;6.25;7.916666667;8.722226667;1
2020;ALUNO-795;8.287671233;3;7.971252;5;7;9.7;10.00002;7.5;7.8125;8;0
2020;ALUNO-796;15.25479452;4;8.615210167;10;8.333333333;9.8;9.16668;7.5;7.96875;7.6250025;0
2020;ALUNO-797;15.05205479;2;6.857223333;5;6.5;6.8;9.50002;4.375;6.875;8.111106667;0
2020;ALUNO-803;5.449315068;2;6.979172;10;7;10;9.00002;5.625;2.5;4.33335;0
2020;ALUNO-807;7.542465753;3;8.091669;10;9;10;8.50002;6.25;2.5;7.833335;0
2020;ALUNO-811;11.80273973;3;8.196669;10;9;7.4;8.00002;7.5;7.5;8.083335;0
2020;ALUNO-813;5.249315068;3;8.388752;10;10;7.6;8.00002;7.5;7.1875;8;0
2020;ALUNO-814;5.578082192;2;6.864723333;5;3.75;9.4;7.91668;5.625;7.916666667;7.944443333;0
2020;ALUNO-817;14.33424658;3;8.341669;10;7;9.5;10.00002;7.5;6.25;8.333335;0
2020;ALUNO-820;12.33424658;3;8.332223667;10;9;8.3;7.08333;5;8.75;8.944453333;1
2020;ALUNO-821;7.235616438;2;7.123612;5;9;6.5;8.50002;5;7.291666667;7.222216667;0
2020;ALUNO-823;4.690410959;3;8.450835333;5;9.5;9.4;9.00002;8.125;7.916666667;8.333333333;0
2020;ALUNO-824;5.797260274;3;7.751390667;5;9.5;8;9.50002;6.25;6.875;7.444443333;0
2020;ALUNO-825;5.424657534;1;5.730206833;10;4.666666667;4.5;7.5;3.75;6.71875;5.4999925;0
2020;ALUNO-826;6.934246575;2;6.381112;10;3.5;6.1;8.00002;7.5;6.666666667;6.222216667;0
2020;ALUNO-828;4.57260274;3;7.503891;5;7;8.2;7.91667;5.625;8.541666667;8.777786667;1
2020;ALUNO-829;7.816438356;2;6.508056333;10;0;8.2;9.58335;7.5;7.708333333;6.94444;0
2020;ALUNO-830;7.167123288;4;9.098615;10;7;10;9.58335;10;8.958333333;9.222233333;1
2020;ALUNO-831;11.59452055;3;7.889583;5;8.5;10;9.00002;7.5;6.5625;6.916655;0
2020;ALUNO-835;8.106849315;1;5.032083;10;0;7.9;0;3.125;6.5625;7.416665;0
2020;ALUNO-837;6.410958904;1;4.045624;10;0;3.4;0;5;6.40625;6.124995;0
2020;ALUNO-838;6.410958904;3;7.913334667;10;7.333333333;8.4;8.33334;5;8.333333333;8.000003333;0
2020;ALUNO-840;12.71780822;3;7.487501;10;10;10;9.00002;4.375;2.5;4.499995;0
2020;ALUNO-842;7.84109589;1;4.603611;10;0;3.9;9.58335;4.375;5.833333333;4.222213333;0
2020;ALUNO-846;8.260273973;2;6.988332833;10;6.166666667;6.4;7.08333;5.625;6.875;7.5833325;0
2020;ALUNO-848;15.52328767;3;7.432918;5;7;8.3;9.50002;6.875;7.1875;7.58333;0
2020;ALUNO-849;7.17260274;3;7.857501333;5;9;8.6;7.91668;7.5;7.291666667;7.833333333;0
2020;ALUNO-850;5.21369863;3;8.186876333;10;6.666666667;9.7;9.16668;7.5;7.96875;7.25;0
2020;ALUNO-851;10.76986301;3;7.65;5;9;10;9.50002;7.5;2.5;6.99999;0
2020;ALUNO-855;10.73972603;3;7.356112667;5;8;7.6;9.00002;7.5;7.083333333;6.888886667;0
2020;ALUNO-858;6.134246575;4;8.590003;5;9.5;9.7;9.00002;6.875;8.125;9.250005;1
2020;ALUNO-860;10.2739726;3;8.448612667;5;8.666666667;10;8.33334;7.5;8.541666667;8.888893333;1
2020;ALUNO-861;6.452054795;3;8.080835;5;8.666666667;8.8;9.58335;7.5;8.125;7.833333333;0
2020;ALUNO-862;5.257534247;3;8.345835333;5;10;9.5;9.50002;6.875;7.083333333;8;0
2020;ALUNO-866;8.901369863;4;8.558752;10;9;9.7;9.00002;7.5;7.1875;7.25;0
2020;ALUNO-872;11.28767123;2;6.996391333;5;6;8.1;9.00002;4.375;7.5;7.944446667;0
2020;ALUNO-873;7.523287671;3;7.506112;5;7.5;8.6;9.00002;7.5;6.25;7.55555;0
2020;ALUNO-874;14.72054795;3;7.706946333;10;6.333333333;8;8.75001;5;8.541666667;8.05556;0
2020;ALUNO-877;5.383561644;3;7.543335;5;7.5;8.3;8.00002;7.5;7.5;7.916665;0
2020;ALUNO-880;9.547945205;1;4.811389333;5;0.5;5.8;7.41668;5;6.875;5.611106667;0
2020;ALUNO-886;9.142465753;4;8.71667;10;8.5;10;10.00002;7.5;7.5;7.58334;0
2020;ALUNO-888;5.331506849;2;6.593890667;10;0;7.9;8.50002;7.5;7.916666667;8.11111;0
2020;ALUNO-889;7.545205479;3;7.633752;5;7;8.7;9.00002;7.5;8.4375;7.5;0
2020;ALUNO-890;6.780821918;2;6.867500667;5;5.5;7.9;9.00002;6.875;6.666666667;7.16666;0
2020;ALUNO-892;7.394520548;3;7.698057333;5;6.5;9.4;9.50002;7.5;7.291666667;7.944443333;0
2020;ALUNO-894;7.326027397;4;8.799447333;10;8;9.4;10.00002;8.125;8.958333333;8.05556;0
2020;ALUNO-898;5.221917808;2;7.105001;5;7.5;7.9;6.91668;4.375;8.125;7.916665;0
2020;ALUNO-899;6.038356164;3;7.812502;5;7.5;9.5;8.00002;7.5;8.125;7.75;0
2020;ALUNO-902;11.08493151;3;7.716669;10;8;10;9.00002;7.5;2.5;6.083335;0
2020;ALUNO-903;6.978082192;4;8.885835;10;10;9.2;9.00002;7.5;8.125;7.916665;0
2020;ALUNO-904;5.906849315;3;7.9385425;10;7;8.5;9.58335;7.5;7.96875;6.6666625;0
2020;ALUNO-906;9.4;4;8.927781333;5;7.666666667;10;10.00002;10;9.166666667;9.888896667;1
2020;ALUNO-907;8.553424658;3;8.118335333;10;7;8.8;9.50002;7.5;7.916666667;7.333333333;0
2020;ALUNO-908;10.03013699;2;7.156668;5;7.5;7.7;7.41668;6.875;6.875;7.5;0
2020;ALUNO-909;6.473972603;2;6.241252;5;2;6.3;9.50002;7.5;7.8125;8;0
2020;ALUNO-910;6.005479452;1;4.328750667;5;1.333333333;0.8;9.58335;3.125;7.8125;6.749995;0
2020;ALUNO-911;7.345205479;2;6.597083833;5;7.666666667;8.1;5.83334;3.75;7.1875;6.3333325;0
2020;ALUNO-912;14.72054795;1;4.745832667;5;2.666666667;1;9.16668;7.5;8.125;5.166656667;0
2020;ALUNO-916;9.536986301;4;8.5077105;10;7;8.7;7.91667;7.5;8.59375;9.8333425;1
2020;ALUNO-919;6.336986301;2;7.130557;10;5.333333333;6;8.75001;7.5;7.5;7.444446667;0
2020;ALUNO-920;5.945205479;3;7.5893755;5;7;9.4;7.08333;4.375;7.96875;9.3333375;1
2020;ALUNO-922;12.12328767;3;7.287919;10;4.5;8.7;8.50002;4.375;5.9375;8.833335;1
2020;ALUNO-923;6.457534247;3;7.400002;10;9;10;9.00002;5;2.5;4.75;0
2020;ALUNO-926;9.232876712;3;7.648612;5;8.5;9.5;9.50002;5;6.875;7.05555;0
2020;ALUNO-927;6.315068493;4;8.537502;10;10;8;8.50002;7.5;7.708333333;7.833333333;0
2020;ALUNO-928;13.87671233;3;8.297085167;10;6.833333333;8.1;8.75001;7.5;8.4375;9.2083375;1
2020;ALUNO-929;6.260273973;1;4.465625;10;0;0;8.75001;7.5;7.65625;5.374995;0
2020;ALUNO-930;6.887671233;3;8.372780333;5;8;9.1;9.58335;9.375;8.125;8.722226667;1
2020;ALUNO-931;5.920547945;3;8.23125;5;9.5;10;9.00002;7.5;7.8125;6.99999;0
2020;ALUNO-932;6.457534247;3;7.526252;5;7.5;9.1;8.00002;6.25;7.8125;7.5;0
2020;ALUNO-935;8.706849315;4;9.064585;10;9;10;10.00002;10;7.8125;7.416665;0
2020;ALUNO-937;8.44109589;3;8.427224;5;10;9.4;9.50002;7.5;7.916666667;7.777776667;0
2020;ALUNO-938;5.235616438;3;8.384169;10;9;9.4;9.58335;4.375;7.083333333;8.000003333;0
2020;ALUNO-940;12.30410959;3;7.745835;5;7.25;10;9.50002;6.25;6.875;7.666665;0
2020;ALUNO-942;4.750684932;3;7.336111333;10;6.333333333;8.5;9.16668;5;7.083333333;6.222216667;0
2020;ALUNO-943;6.693150685;3;7.941252;10;6.25;8.8;8.50002;7.5;7.8125;7.75;0
